set,number,cardmarket_product_id,match_method,base_name
CEC,236,408774,ordered(2↔2),Rosa
CEC,237,407794,ordered(2↔2),Torkoal
CEC,238,407869,ordered(2↔2),Weavile
CEC,239,407919,ordered(2↔2),Piplup
CEC,240,407959,ordered(2↔2),Wishiwashi
CEC,241,407979,ordered(2↔2),Pikachu
CEC,242,407989,ordered(2↔2),Magnemite
CEC,243,408024,ordered(2↔2),Koffing
CEC,244,408054,ordered(2↔2),Gallade
CEC,245,408129,ordered(3↔3),Mimikyu
CEC,246,408224,ordered(2↔2),Excadrill
CEC,247,408344,ordered(2↔2),Steelix
CEC,248,408504,ordered(2↔2),Stoutland
CEC,263,410644,unique,Giant Hearth
CEC,264,410649,ordered(2↔2),Great Catcher
CEC,265,410654,ordered(2↔2),Island Challenge Amulet
CEC,266,410659,ordered(2↔2),Lana's Fishing Rod
CEC,267,410664,ordered(2↔2),Lillie's Poké Doll
CEC,268,410669,unique,Martial Arts Dojo
CEC,269,410674,unique,Power Plant
CEC,270,410679,ordered(2↔2),Tag Call
CEC,271,410684,ordered(2↔2),Draw Energy
CEL,1,576746,unique,Ho-Oh
CEL,2,576747,ordered(2↔2),Reshiram
CEL,3,576748,unique,Kyogre
CEL,4,576749,unique,Palkia
CEL,5,576750,ordered(1↔3),Pikachu
CEL,6,576751,unique,Flying Pikachu V
CEL,7,576752,unique,Flying Pikachu VMAX
CEL,8,576753,unique,Surfing Pikachu V
CEL,9,576754,unique,Surfing Pikachu VMAX
CEL,10,576755,ordered(2↔2),Zekrom
CEL,11,576756,ordered(2↔2),Mew
CEL,12,576757,unique,Xerneas
CEL,13,576758,unique,Cosmog
CEL,14,576759,unique,Cosmoem
CEL,15,576760,unique,Lunala
CEL,16,576761,unique,Zacian V
CEL,17,576762,unique,Groudon
CEL,18,576763,unique,Zamazenta V
CEL,19,576764,unique,Yveltal
CEL,20,576765,unique,Dialga
CEL,21,576766,unique,Solgaleo
CEL,22,576767,unique,Lugia
CEL,23,576768,ordered(2↔2),Professor's Research
CEL,24,576769,ordered(2↔2),Professor's Research
CEL,25,576770,ordered(2↔2),Mew
CEL,CC1,576771,unique,Blastoise
CEL,CC10,576780,unique,Shining Magikarp
CEL,CC11,576781,unique,Team Magma's Groudon
CEL,CC12,576782,unique,Rocket's Admin.
CEL,CC13,576783,unique,Mew ex
CEL,CC19,576789,unique,Donphan
CEL,CC2,576772,ordered(1↔2),Charizard
CEL,CC20,576790,ordered(2↔2),Reshiram
CEL,CC21,576791,ordered(2↔2),Zekrom
CEL,CC3,576773,unique,Venusaur
CEL,CC4,576774,unique,Imposter Professor Oak
CEL,CC5,576775,unique,Dark Gyarados
CEL,CC6,576776,unique,Here Comes Team Rocket!
CEL,CC7,576777,unique,Rocket's Zapdos
CEL,CC8,576778,unique,_____'s Pikachu
CEL,CC9,576779,unique,Cleffa
CES,1,361248,unique,Bellsprout
CES,2,361249,unique,Weepinbell
CES,3,361250,unique,Victreebel
CES,4,361251,unique,Scyther
CES,5,361252,unique,Spinarak
CES,6,361253,unique,Ariados
CES,7,361254,ordered(2↔2),Treecko
CES,8,361255,ordered(2↔2),Treecko
CES,9,361256,unique,Grovyle
CES,10,361257,ordered(2↔2),Sceptile
CES,10a,370821,ordered(2↔2),Sceptile
CES,11,361258,ordered(2↔2),Seedot
CES,12,361259,ordered(2↔2),Seedot
CES,13,361260,unique,Nuzleaf
CES,15,361262,unique,Surskit
CES,16,361263,unique,Masquerain
CES,17,361264,unique,Volbeat
CES,18,361265,unique,Illumise
CES,19,361266,unique,Cacnea
CES,20,361267,unique,Cacturne
CES,21,361268,unique,Tropius
CES,22,361269,unique,Dhelmise
CES,23,361270,unique,Slugma
CES,24,361271,ordered(1↔5),Magcargo
CES,25,361272,ordered(2↔2),Torchic
CES,26,361273,ordered(2↔2),Torchic
CES,27,361274,unique,Combusken
CES,29,361276,unique,Torkoal
CES,30,361277,ordered(2↔2),Oricorio
CES,32,361279,ordered(2↔2),Mudkip
CES,33,361280,ordered(2↔2),Mudkip
CES,34,361281,unique,Marshtomp
CES,35,361282,unique,Swampert
CES,36,361283,unique,Lotad
CES,37,361284,unique,Lombre
CES,38,361285,unique,Ludicolo
CES,39,361286,unique,Wailmer
CES,40,361287,unique,Wailord
CES,41,361288,unique,Clamperl
CES,42,361289,unique,Huntail
CES,43,361290,unique,Gorebyss
CES,44,361291,unique,Luvdisc
CES,45,361292,unique,Regice
CES,46,361293,unique,Kyogre
CES,47,361294,unique,Voltorb
CES,49,361295,unique,Chinchou
CES,50,361296,unique,Lanturn
CES,51,361297,unique,Electrike
CES,52,361298,unique,Manectric
CES,53,361299,unique,Plusle
CES,54,361300,unique,Minun
CES,55,361301,ordered(2↔2),Oricorio
CES,57,361302,unique,Gulpin
CES,58,361303,unique,Swalot
CES,59,361304,unique,Spoink
CES,60,361305,unique,Grumpig
CES,61,361306,unique,Lunatone
CES,62,361307,unique,Solrock
CES,63,361308,ordered(2↔3),Shuppet
CES,64,361309,ordered(2↔3),Shuppet
CES,65,361310,unique,Banette
CES,67,361312,ordered(3↔3),Deoxys
CES,68,361313,ordered(3↔3),Deoxys
CES,69,361314,ordered(3↔3),Deoxys
CES,70,361315,unique,Lunala
CES,71,361316,unique,Onix
CES,72,361317,unique,Phanpy
CES,73,361318,unique,Donphan
CES,74,361319,unique,Larvitar
CES,75,361320,unique,Pupitar
CES,76,361321,unique,Meditite
CES,77,361322,unique,Medicham
CES,78,361323,unique,Baltoy
CES,79,361324,unique,Claydol
CES,80,361325,ordered(1↔2),Regirock
CES,81,361326,unique,Groudon
CES,83,361328,unique,Minior
CES,84,361329,unique,Alolan Rattata
CES,86,361330,unique,Sneasel
CES,87,361331,unique,Tyranitar
CES,88,361332,unique,Sableye
CES,89,361333,unique,Steelix
CES,91,361335,unique,Mawile
CES,92,361336,ordered(2↔2),Beldum
CES,93,361337,ordered(2↔2),Beldum
CES,94,361338,unique,Metang
CES,95,360408,ordered(1↔2),Metagross
CES,96,361339,unique,Registeel
CES,98,361340,unique,Heatran
CES,99,361341,unique,Solgaleo
CES,100,361342,ordered(1↔2),Celesteela
CES,101,361343,unique,Kartana
CES,103,361344,ordered(2↔2),Bagon
CES,104,361345,ordered(2↔2),Bagon
CES,105,361346,unique,Shelgon
CES,106,361347,unique,Salamence
CES,110,361349,unique,Dunsparce
CES,111,361350,unique,Wingull
CES,112,361351,unique,Pelipper
CES,113,361352,unique,Slakoth
CES,114,361353,unique,Vigoroth
CES,115,361354,unique,Slaking
CES,116,361355,ordered(2↔2),Whismur
CES,117,361356,ordered(2↔2),Whismur
CES,118,361357,unique,Loudred
CES,119,361358,unique,Exploud
CES,120,361359,unique,Skitty
CES,121,361360,unique,Delcatty
CES,122,361361,unique,Kecleon
CES,123,361362,ordered(3↔6),Acro Bike
CES,123a,362171,ordered(3↔6),Acro Bike
CES,124,361363,ordered(2↔2),Apricorn Maker
CES,125,359571,unique,Beast Ball
CES,126,361364,ordered(2↔2),Bill's Maintenance
CES,127,361365,ordered(2↔3),Copycat
CES,128,361366,unique,Energy Recycle System
CES,129,361367,ordered(1↔2),Energy Switch
CES,130,361368,unique,Fisherman
CES,131,361369,unique,Friend Ball
CES,132,361370,unique,Hau
CES,133,361371,unique,Hiker
CES,134,361372,ordered(2↔2),Hustle Belt
CES,135,361373,unique,Last Chance Potion
CES,136,361374,ordered(2↔2),Life Herb
CES,137,361375,ordered(2↔2),Lisia
CES,138,361376,unique,Lure Ball
CES,139,361377,unique,The Masked Royal
CES,140,361378,ordered(2↔2),PokéNav
CES,141,361379,ordered(2↔2),Rainbow Brush
CES,142,361380,ordered(1↔2),Rare Candy
CES,143,361381,unique,Shrine of Punishment
CES,144,361382,unique,Sky Pillar
CES,145,360407,ordered(2↔3),Steven's Resolve
CES,146,361383,unique,Super Scoop Up
CES,147,361384,ordered(1↔4),Switch
CES,148,361385,ordered(3↔3),Tate & Liza
CES,148a,361403,ordered(3↔3),Tate & Liza
CES,149,361386,ordered(2↔2),TV Reporter
CES,150,361387,ordered(2↔2),Underground Expedition
CES,151,361388,ordered(2↔3),Rainbow Energy
CES,161,361398,ordered(2↔2),Apricorn Maker
CES,162,361399,ordered(2↔2),Bill's Maintenance
CES,163,361400,ordered(2↔3),Copycat
CES,164,361401,ordered(2↔2),Lisia
CES,165,361402,ordered(2↔3),Steven's Resolve
CES,166,562701,ordered(3↔3),Tate & Liza
CES,167,361404,ordered(2↔2),TV Reporter
CES,168,361405,ordered(2↔2),Underground Expedition
CES,178,368762,ordered(3↔6),Acro Bike
CES,179,362172,ordered(2↔2),Hustle Belt
CES,180,362173,ordered(2↔2),Life Herb
CES,181,362174,ordered(2↔2),PokéNav
CES,182,362175,ordered(2↔2),Rainbow Brush
CES,183,362176,ordered(2↔3),Rainbow Energy
CG,1,277082,unique,Banette
CG,2,277095,ordered(2↔1),Blastoise
CG,3,277084,unique,Camerupt
CG,5,277086,unique,Dugtrio
CG,7,277088,unique,Luvdisc
CG,8,277089,unique,Manectric
CG,9,277090,unique,Mawile
CG,10,277091,unique,Sableye
CG,11,277092,unique,Swalot
CG,12,277093,unique,Tauros
CG,13,277094,unique,Wigglytuff
CG,16,277097,ordered(2↔2),Combusken
CG,17,277098,unique,Dusclops
CG,19,277113,ordered(2↔1),Grovyle
CG,20,277101,unique,Grumpig
CG,21,277102,unique,Igglybuff
CG,23,277104,unique,Loudred
CG,24,277105,ordered(2↔2),Marshtomp
CG,25,277106,unique,Medicham
CG,27,277108,unique,Swampert
CG,28,277109,ordered(1↔2),Venusaur
CG,29,277110,ordered(2↔1),Charmeleon
CG,31,277112,ordered(2↔2),Combusken
CG,33,277114,unique,Gulpin
CG,34,277115,ordered(2↔3),Ivysaur
CG,35,277116,ordered(2↔3),Ivysaur
CG,36,277117,unique,Lairon
CG,37,277118,unique,Lombre
CG,38,277119,ordered(2↔2),Marshtomp
CG,39,277120,unique,Nuzleaf
CG,40,277121,unique,Shuppet
CG,41,277122,unique,Skitty
CG,42,277123,ordered(2↔3),Wartortle
CG,43,277124,ordered(2↔3),Wartortle
CG,44,277125,unique,Aron
CG,45,277126,ordered(2↔2),Bulbasaur
CG,46,277127,ordered(2↔2),Bulbasaur
CG,47,277128,unique,Cacnea
CG,48,277129,ordered(2↔1),Charmander
CG,50,277131,unique,Diglett
CG,51,277132,unique,Duskull
CG,52,277133,unique,Electrike
CG,53,277134,unique,Jigglypuff
CG,54,277135,unique,Krabby
CG,55,277136,unique,Lotad
CG,56,277137,unique,Meditite
CG,57,277138,ordered(2↔2),Mudkip
CG,58,277139,ordered(2↔2),Mudkip
CG,59,277140,unique,Numel
CG,60,277141,unique,Seedot
CG,61,277142,unique,Spearow
CG,62,277143,unique,Spoink
CG,63,277144,ordered(2↔3),Squirtle
CG,64,277145,ordered(2↔3),Squirtle
CG,65,277146,ordered(2↔2),Torchic
CG,66,277147,ordered(2↔2),Torchic
CG,67,277148,ordered(2↔1),Treecko
CG,69,277150,unique,Whismur
CG,70,277151,unique,Wingull
CG,71,277152,unique,Bill's Maintenance
CG,72,277153,unique,Castaway
CG,73,277154,unique,Celio's Network
CG,74,277155,unique,Cessation Crystal
CG,75,277156,unique,Crystal Beach
CG,76,277157,unique,Crystal Shard
CG,77,277158,unique,Double Full Heal
CG,78,277159,unique,Dual Ball
CG,79,277160,unique,Holon Circle
CG,80,277161,unique,Memory Berry
CG,81,277162,unique,Mysterious Shard
CG,82,277163,unique,Poké Ball
CG,83,277164,unique,PokéNav
CG,84,277165,unique,Warp Point
CG,85,277166,unique,Windstorm
CG,86,277167,unique,Energy Search
CG,87,277168,unique,Potion
CG,88,277169,unique,Double Rainbow Energy
CG,89,277170,unique,Aggron ex
CG,90,277171,unique,Blaziken ex
CG,91,277172,unique,Delcatty ex
CG,92,277173,unique,Exploud ex
CG,93,277174,unique,Groudon ex
CG,94,277175,unique,Jirachi ex
CG,95,277176,unique,Kyogre ex
CG,97,277178,unique,Shiftry ex
CG,98,277179,unique,Swampert ex
CIN,1,311851,unique,Weedle
CIN,2,311852,unique,Kakuna
CIN,3,311853,unique,Beedrill
CIN,4,311854,unique,Exeggcute
CIN,5,311855,unique,Cacnea
CIN,6,311856,unique,Cacturne
CIN,7,311857,unique,Karrablast
CIN,8,311858,unique,Shelmet
CIN,9,311859,unique,Accelgor
CIN,10,311860,unique,Skiddo
CIN,11,311861,unique,Gogoat
CIN,12,311862,unique,Alolan Marowak
CIN,13,311863,unique,Numel
CIN,14,311864,unique,Camerupt
CIN,15,311865,unique,Staryu
CIN,16,311866,unique,Starmie
CIN,17,311867,unique,Magikarp
CIN,19,311869,unique,Swinub
CIN,20,311870,unique,Piloswine
CIN,21,311871,unique,Mamoswine
CIN,22,311872,unique,Remoraid
CIN,23,311873,unique,Octillery
CIN,24,311874,unique,Corphish
CIN,25,311875,unique,Crawdaunt
CIN,26,311876,unique,Feebas
CIN,27,311877,unique,Milotic
CIN,28,311878,ordered(1↔2),Regice
CIN,29,311879,unique,Shellos
CIN,30,311880,unique,Pikachu
CIN,31,311881,unique,Alolan Raichu
CIN,32,311882,unique,Alolan Geodude
CIN,33,311883,unique,Alolan Graveler
CIN,35,311885,unique,Emolga
CIN,36,311886,unique,Gastly
CIN,37,311887,unique,Haunter
CIN,38,311888,unique,Gengar
CIN,39,311889,unique,Misdreavus
CIN,40,311890,unique,Mismagius
CIN,41,311891,unique,Spoink
CIN,42,311892,unique,Grumpig
CIN,43,311893,unique,Chimecho
CIN,44,311894,unique,Pumpkaboo
CIN,45,311895,unique,Gourgeist
CIN,46,311896,unique,Salandit
CIN,47,311897,unique,Salazzle
CIN,48,311898,unique,Oranguru
CIN,50,311900,unique,Mankey
CIN,51,311901,unique,Primeape
CIN,52,311902,unique,Cubone
CIN,53,311903,ordered(1↔2),Regirock
CIN,54,311904,unique,Gastrodon
CIN,55,311905,unique,Stufful
CIN,56,311906,unique,Bewear
CIN,58,311907,unique,Houndour
CIN,59,311908,unique,Houndoom
CIN,60,311909,unique,Deino
CIN,61,311910,unique,Zweilous
CIN,62,311911,unique,Hydreigon
CIN,64,311912,unique,Mawile
CIN,65,311913,unique,Aron
CIN,66,311914,unique,Lairon
CIN,67,311915,unique,Aggron
CIN,68,311916,ordered(1↔2),Registeel
CIN,69,311917,unique,Escavalier
CIN,71,311919,unique,Jigglypuff
CIN,72,311920,unique,Wigglytuff
CIN,73,311921,unique,Xerneas
CIN,75,311922,ordered(1↔2),Jangmo-o
CIN,76,311923,unique,Hakamo-o
CIN,77,311924,unique,Kommo-o
CIN,78,311925,unique,Miltank
CIN,79,311926,unique,Swablu
CIN,80,311927,unique,Altaria
CIN,81,311928,unique,Starly
CIN,82,311929,unique,Staravia
CIN,83,311930,unique,Staraptor
CIN,84,311931,ordered(2↔6),Regigigas
CIN,84a,321170,ordered(2↔6),Regigigas
CIN,85,311932,unique,Minccino
CIN,86,311933,unique,Cinccino
CIN,87,311934,unique,Bunnelby
CIN,88,311935,unique,Diggersby
CIN,89,311936,unique,Type: Null
CIN,91,311938,ordered(2↔3),Counter Catcher
CIN,92,311939,unique,Dashing Pouch
CIN,93,311940,unique,Devoured Field
CIN,94,311941,unique,Fighting Memory
CIN,95,311942,ordered(2↔3),Gladion
CIN,96,311943,ordered(2↔2),Lusamine
CIN,97,311945,unique,Peeking Red Card
CIN,98,311944,unique,Psychic Memory
CIN,99,311946,unique,Sea of Nothingness
CIN,100,311947,ordered(2↔2),Counter Energy
CIN,109,311956,ordered(2↔3),Gladion
CIN,110,311957,ordered(2↔2),Lusamine
CIN,111,311958,unique,Olivia
CIN,120,311967,ordered(2↔3),Counter Catcher
CIN,121,311968,unique,Wishful Baton
CIN,122,311969,ordered(2↔2),Counter Energy
CIN,123,311970,unique,Warp Energy
CIN,124,311971,unique,Water Energy
CL,1,279644,unique,Clefable
CL,2,279639,ordered(2↔2),Deoxys
CL,3,279640,ordered(2↔2),Dialga
CL,4,279647,unique,Espeon
CL,5,279648,unique,Forretress
CL,6,279643,ordered(2↔2),Groudon
CL,7,279650,unique,Gyarados
CL,8,279651,unique,Hitmontop
CL,9,279642,ordered(2↔2),Ho-Oh
CL,10,279653,unique,Houndoom
CL,11,279654,unique,Jirachi
CL,12,279638,ordered(2↔2),Kyogre
CL,13,279656,unique,Leafeon
CL,14,279657,unique,Lucario
CL,15,279637,ordered(2↔2),Lugia
CL,16,279659,unique,Magmortar
CL,17,279660,unique,Ninetales
CL,18,279661,unique,Pachirisu
CL,19,279633,ordered(2↔2),Palkia
CL,20,279635,ordered(2↔2),Rayquaza
CL,21,279664,unique,Smeargle
CL,22,279665,unique,Umbreon
CL,23,279666,unique,Ampharos
CL,24,279667,unique,Cleffa
CL,25,279668,unique,Feraligatr
CL,26,279669,unique,Granbull
CL,27,279670,unique,Meganium
CL,28,279671,unique,Mismagius
CL,29,279672,unique,Mr. Mime
CL,30,279673,unique,Pidgeot
CL,31,279674,unique,Skarmory
CL,32,279675,unique,Slowking
CL,33,279676,ordered(1↔2),Snorlax
CL,34,279677,unique,Tangrowth
CL,35,279678,unique,Typhlosion
CL,36,279679,unique,Tyrogue
CL,37,279680,unique,Ursaring
CL,38,279681,unique,Weezing
CL,39,279682,unique,Zangoose
CL,40,279683,unique,Bayleef
CL,41,279684,unique,Croconaw
CL,42,279685,unique,Donphan
CL,43,279686,unique,Flaaffy
CL,44,279687,unique,Flareon
CL,45,279688,unique,Jolteon
CL,46,279689,unique,Magby
CL,47,279690,unique,Mime Jr.
CL,48,279691,unique,Pidgeotto
CL,49,279692,unique,Quilava
CL,50,279693,unique,Riolu
CL,51,279694,unique,Seviper
CL,52,279695,unique,Vaporeon
CL,53,279696,unique,Chikorita
CL,54,279697,unique,Clefairy
CL,55,279698,unique,Cyndaquil
CL,56,279699,unique,Eevee
CL,57,279700,unique,Hitmonchan
CL,58,279701,unique,Hitmonlee
CL,59,279702,unique,Houndour
CL,60,279703,unique,Koffing
CL,61,279704,unique,Magikarp
CL,62,279705,unique,Magmar
CL,63,279706,unique,Mareep
CL,64,279707,unique,Mawile
CL,65,279708,unique,Misdreavus
CL,66,279709,unique,Phanpy
CL,67,279710,unique,Pidgey
CL,68,279711,unique,Pineco
CL,69,279712,unique,Relicanth
CL,70,279713,unique,Slowpoke
CL,71,279714,unique,Snubbull
CL,72,279715,unique,Tangela
CL,73,279716,unique,Teddiursa
CL,74,279717,unique,Totodile
CL,75,279718,unique,Vulpix
CL,76,279719,unique,Cheerleader's Cheer
CL,77,279720,unique,Copycat
CL,78,279721,unique,Dual Ball
CL,79,279722,unique,Interviewer's Questions
CL,80,279723,unique,Lost Remover
CL,81,279724,unique,Lost World
CL,82,279725,unique,Professor Elm's Training Method
CL,83,279726,unique,Professor Oak's New Theory
CL,84,279727,unique,Research Record
CL,85,279728,unique,Sage's Training
CL,86,279729,ordered(2↔3),Darkness Energy
CL,87,279730,ordered(2↔3),Metal Energy
CL,88,279731,ordered(1↔2),Grass Energy
CL,89,279732,ordered(1↔2),Fire Energy
CL,90,279733,ordered(1↔2),Water Energy
CL,91,279734,ordered(1↔2),Lightning Energy
CL,92,279735,ordered(1↔2),Psychic Energy
CL,93,279736,ordered(1↔2),Fighting Energy
CL,94,279737,ordered(2↔3),Darkness Energy
CL,95,279738,ordered(2↔3),Metal Energy
CL,SL1,279645,ordered(2↔2),Deoxys
CL,SL10,279663,ordered(2↔2),Rayquaza
CL,SL11,279636,unique,Suicune
CL,SL2,279646,ordered(2↔2),Dialga
CL,SL3,279641,unique,Entei
CL,SL4,279649,ordered(2↔2),Groudon
CL,SL5,279652,ordered(2↔2),Ho-Oh
CL,SL6,279655,ordered(2↔2),Kyogre
CL,SL7,279658,ordered(2↔2),Lugia
CL,SL8,279662,ordered(2↔2),Palkia
CL,SL9,279634,unique,Raikou
CPA,1,499860,unique,Venusaur V
CPA,2,499865,unique,Weedle
CPA,3,499870,unique,Kakuna
CPA,4,499875,unique,Beedrill
CPA,5,499880,unique,Eldegoss V
CPA,6,499885,unique,Vulpix
CPA,7,499890,unique,Victini
CPA,8,499895,unique,Incineroar V
CPA,9,499900,unique,Sizzlipede
CPA,10,499905,unique,Centiskorch
CPA,11,499910,unique,Carvanha
CPA,12,499915,unique,Sharpedo
CPA,13,499920,unique,Wailord V
CPA,14,499925,ordered(2↔2),Drednaw V
CPA,15,499930,ordered(2↔2),Drednaw VMAX
CPA,16,499935,ordered(2↔2),Gardevoir V
CPA,17,499940,ordered(2↔2),Gardevoir VMAX
CPA,18,499945,unique,Hatenna
CPA,19,499950,unique,Hattrem
CPA,20,499955,unique,Hatterene
CPA,21,499960,ordered(2↔2),Galarian Cursola V
CPA,22,499965,unique,Alcremie V
CPA,23,499970,unique,Alcremie VMAX
CPA,24,499975,unique,Machop
CPA,25,499980,unique,Machoke
CPA,26,499985,unique,Machamp
CPA,27,499990,unique,Lucario V
CPA,28,499995,unique,Zygarde
CPA,29,500000,unique,Rockruff
CPA,30,500005,unique,Lycanroc
CPA,31,500010,unique,Rolycoly
CPA,32,500015,ordered(2↔2),Grapploct V
CPA,33,500020,unique,Ekans
CPA,34,500025,unique,Arbok
CPA,35,500030,unique,Galarian Zigzagoon
CPA,36,500035,unique,Galarian Linoone
CPA,37,500040,unique,Galarian Obstagoon
CPA,38,500045,unique,Absol
CPA,39,500050,unique,Purrloin
CPA,40,500055,unique,Liepard
CPA,41,500060,unique,Scraggy
CPA,42,500065,unique,Scrafty
CPA,43,500070,unique,Trubbish
CPA,44,500075,unique,Inkay
CPA,45,500080,unique,Malamar
CPA,46,500085,unique,Nickit
CPA,47,500090,unique,Duraludon V
CPA,48,500095,unique,Swablu
CPA,49,500100,unique,Altaria
CPA,50,500105,unique,Bede
CPA,51,500110,unique,Full Heal
CPA,52,500115,unique,Great Ball
CPA,53,500120,ordered(2↔2),Hop
CPA,54,500125,unique,Hyper Potion
CPA,55,500130,ordered(2↔2),Kabu
CPA,56,500135,unique,Marnie
CPA,57,500140,unique,Milo
CPA,58,500145,ordered(2↔2),Piers
CPA,59,500150,unique,Poké Ball
CPA,60,500155,unique,Pokémon Center Lady
CPA,61,500160,unique,Potion
CPA,62,500165,unique,Professor's Research
CPA,63,500170,unique,Rotom Bike
CPA,64,500175,unique,Rotom Phone
CPA,65,500180,unique,Sonia
CPA,66,500185,ordered(2↔2),Suspicious Food Tin
CPA,67,500190,unique,Team Yell Grunt
CPA,68,500195,unique,Turffield Stadium
CPA,69,500200,ordered(2↔2),Drednaw V
CPA,70,500205,ordered(2↔2),Gardevoir V
CPA,71,500210,ordered(2↔2),Galarian Cursola V
CPA,72,500215,ordered(2↔2),Grapploct V
CPA,73,500220,ordered(2↔2),Hop
CPA,74,500225,unique,Charizard VMAX
CPA,75,500230,ordered(2↔2),Drednaw VMAX
CPA,76,500235,ordered(2↔2),Gardevoir VMAX
CPA,77,500240,ordered(2↔2),Kabu
CPA,78,500245,ordered(2↔2),Piers
CPA,79,500250,unique,Charizard V
CPA,80,500255,ordered(2↔2),Suspicious Food Tin
CRE,1,567081,unique,Weedle
CRE,2,567082,unique,Kakuna
CRE,3,567083,unique,Beedrill
CRE,4,567084,unique,Ledyba
CRE,5,567085,unique,Ledian
CRE,6,567086,unique,Heracross
CRE,7,567087,ordered(2↔2),Celebi V
CRE,8,567088,ordered(2↔2),Celebi VMAX
CRE,9,567089,unique,Snover
CRE,10,567090,ordered(1↔2),Abomasnow
CRE,11,567091,unique,Deerling
CRE,12,567092,unique,Sawsbuck
CRE,13,567093,unique,Bounsweet
CRE,14,567094,unique,Steenee
CRE,15,567095,unique,Tsareena
CRE,16,567096,unique,Grookey
CRE,17,567097,unique,Thwackey
CRE,18,567098,unique,Rillaboom
CRE,19,567099,unique,Zarude
CRE,20,567100,ordered(2↔2),Blaziken V
CRE,21,567101,ordered(3↔3),Blaziken VMAX
CRE,22,567102,unique,Castform Sunny Form
CRE,23,567103,unique,Larvesta
CRE,24,567104,unique,Volcarona
CRE,25,567105,ordered(2↔2),Volcanion V
CRE,26,567106,unique,Scorbunny
CRE,27,567107,unique,Raboot
CRE,28,567108,ordered(1↔2),Cinderace
CRE,29,567109,unique,Lapras
CRE,30,567110,unique,Sneasel
CRE,31,567111,unique,Weavile
CRE,32,567112,ordered(1↔2),Delibird
CRE,33,567113,unique,Castform Rainy Form
CRE,34,567114,unique,Castform Snowy Form
CRE,35,567115,unique,Snorunt
CRE,36,567116,unique,Froslass
CRE,37,567117,unique,Spheal
CRE,38,567118,unique,Sealeo
CRE,39,567119,unique,Walrein
CRE,40,567120,unique,Tapu Fini
CRE,41,567121,unique,Sobble
CRE,42,567122,unique,Drizzile
CRE,43,567123,ordered(1↔2),Inteleon
CRE,44,567124,unique,Rapid Strike Urshifu
CRE,45,567125,ordered(3↔4),Ice Rider Calyrex V
CRE,46,567126,ordered(3↔4),Ice Rider Calyrex VMAX
CRE,47,567127,unique,Mareep
CRE,48,567128,unique,Flaaffy
CRE,49,567129,unique,Ampharos
CRE,50,567130,unique,Blitzle
CRE,51,567131,unique,Zebstrika
CRE,52,567132,unique,Thundurus
CRE,53,567133,ordered(3↔3),Zeraora V
CRE,54,567134,unique,Galarian Slowpoke
CRE,55,567135,unique,Gastly
CRE,56,567136,unique,Haunter
